781,"Butchers & Other Meat, Poultry, & Fish Processing Workers"
783,"Food & Tobacco Roasting, Baking, & Drying Machine Operators & Tenders"
784,Food Batchmakers
785,Food Cooking Machine Operators & Tenders
790,Computer Control Programmers & Operators
792,"Extruding & Drawing Machine Setters, Operators, & Tenders, Metal & Plastic"
793,"Forging Machine Setters, Operators, & Tenders, Metal & Plastic"
794,"Rolling Machine Setters, Operators, & Tenders, Metal & Plastic"
795,"Cutting, Punching, & Press Machine Setters, Operators, & Tenders, Metal & Plastic"
796,"Drilling & Boring Machine Tool Setters, Operators, & Tenders, Metal & Plastic"
800,"Grinding, Lapping, Polishing, & Buffing Machine Tool Setters, Operators, & Tenders, Metal & Plastic"
801,"Lathe & Turning Machine Tool Setters, Operators, & Tenders, Metal & Plastic"
802,"Milling & Planing Machine Setters, Operators, & Tenders, Metal & Plastic"
803,Machinists
804,Metal Furnace & Kiln Operators & Tenders
806,"Model Makers & Patternmakers, Metal & Plastic"
810,"Molders & Molding Machine Setters, Operators, & Tenders, Metal & Plastic"
812,"Multiple Machine Tool Setters, Operators, & Tenders, Metal & Plastic"
813,Tool & Die Makers
814,"Welding, Soldering, & Brazing Workers"
815,"Heat Treating Equipment Setters, Operators, & Tenders, Metal & Plastic"
816,"Lay-Out Workers, Metal & Plastic"
820,"Plating & Coating Machine Setters, Operators, & Tenders, Metal & Plastic"
821,"Tool Grinders, Filers, & Sharpeners"
822,"Metalworkers & Plastic Workers, All Other"
823,Bookbinders & Bindery Workers
824,Job Printers
825,Prepress Technicians & Workers
826,Printing Machine Operators
830,Laundry & Dry-Cleaning Workers
831,"Pressers, Textile, Garment, & Related Materials"
832,Sewing Machine Operators
833,Shoe & Leather Workers & Repairers
834,Shoe Machine Operators & Tenders
835,"Tailors, Dressmakers, & Sewers"
836,Textile Bleaching & Dyeing Machine Operators & Tenders
840,"Textile Cutting Machine Setters, Operators, & Tenders"
841,"Textile Knitting & Weaving Machine Setters, Operators, & Tenders"
842,"Textile Winding, Twisting, & Drawing Out Machine Setters, Operators, & Tenders"
843,"Extruding & Forming Machine Setters, Operators, & Tenders, Synthetic & Glass Fibers"
844,Fabric & Apparel Patternmakers
845,Upholsterers
846,"Textile, Apparel, & Furnishings Workers, All Other"
850,Cabinetmakers & Bench Carpenters
851,Furniture Finishers
852,"Model Makers & Patternmakers, Wood"
853,"Sawing Machine Setters, Operators, & Tenders, Wood"
854,"Woodworking Machine Setters, Operators, & Tenders, Except Sawing"
855,"Woodworkers, All Other"
860,"Power Plant Operators, Distributors, & Dispatchers"
861,Stationary Engineers & Boiler Operators
862,Water & Liquid Waste Treatment Plant & System Operators
863,Miscellaneous Plant & System Operators
864,"Chemical Processing Machine Setters, Operators, & Tenders"
865,"Crushing, Grinding, Polishing, Mixing, & Blending Workers"
871,Cutting Workers
872,"Extruding, Forming, Pressing, & Compacting Machine Setters, Operators, & Tenders"
873,"Furnace, Kiln, Oven, Drier, & Kettle Operators & Tenders"
874,"Inspectors, Testers, Sorters, Samplers, & Weighers"
875,Jewelers & Precious Stone & Metal Workers
876,"Medical, Dental, & Ophthalmic Laboratory Technicians"
880,Packaging & Filling Machine Operators & Tenders
881,Painting Workers
883,Photographic Process Workers & Processing Machine Operators
884,Semiconductor Processors
885,Cementing & Gluing Machine Operators & Tenders
886,"Cleaning, Washing, & Metal Pickling Equipment Operators & Tenders"
890,Cooling & Freezing Equipment Operators & Tenders
891,Etchers & Engravers
892,"Molders, Shapers, & Casters, Except Metal & Plastic"
893,"Paper Goods Machine Setters, Operators, & Tenders"
894,Tire Builders
895,Helpers--Production Workers
896,"Production Workers, All Other"
900,"Supervisors, Transportation & Material Moving Workers"
903,Aircraft Pilots & Flight Engineers
904,Air Traffic Controllers & Airfield Operations Specialists
911,"Ambulance Drivers & Attendants, Except Emergency Medical Technicians"
912,Bus Drivers
913,Driver/Sales Workers & Truck Drivers
914,Taxi Drivers & Chauffeurs
915,"Motor Vehicle Operators, All Other"
920,Locomotive Engineers & Operators
923,"Railroad Brake, Signal, & Switch Operators"
924,Railroad Conductors & Yardmasters
926,"Subway, Streetcar, & Other Rail Transportation Workers"
930,Sailors & Marine Oilers
931,Ship & Boat Captains & Operators
933,Ship Engineers
934,Bridge & Lock Tenders
935,Parking Lot Attendants
936,Service Station Attendants
941,Transportation Inspectors
942,Other Transportation Workers
950,Conveyor Operators & Tenders
951,Crane & Tower Operators
952,"Dredge, Excavating, & Loading Machine Operators"
956,Hoist & Winch Operators
960,Industrial Truck & Tractor Operators
961,Cleaners of Vehicles & Equipment
962,"Laborers & Freight, Stock, & Material Movers, Hand"
963,Machine Feeders & Offbearers
964,"Packers & Packagers, Hand"
965,Pumping Station Operators
972,Refuse & Recyclable Material Collectors
973,Shuttle Car Operators
974,"Tank Car, Truck, & Ship Loaders"
975,"Material Moving Workers, All Other"
980,Military Officer Special & Tactical Operations Leaders/Managers
981,First-Line Enlisted Military Supervisors/Managers
982,Military Enlisted Tactical Operations & Air/Weapons Specialists & Crew Members
983,"Military, Rank Not Specified"
992,"Unemployed, last worked 1994 or earlier or never worked"
